"year_month","CustomerID","recency","frequency","monetary","r_score","f_score","m_score"
"2011-10","15907","9999","0","0","1","3","3"
"2011-10","15909","9999","0","0","1","3","3"
"2011-10","15910","24","2","301.16","4","5","4"
"2011-10","15912","9999","0","0","1","3","3"
"2011-10","15916","37","1","118.9","4","3","3"
"2011-10","15917","9999","0","0","1","3","3"
"2011-10","15918","9999","0","0","1","3","3"
"2011-10","15919","9999","0","0","1","3","3"
"2011-10","15920","9999","0","0","1","3","3"
"2011-10","15921","9999","0","0","1","3","3"
"2011-10","15922","9999","0","0","1","3","3"
"2011-10","15923","9999","0","0","1","3","3"
"2011-10","15925","9999","0","0","1","3","3"
"2011-10","15930","27","1","426.63","4","4","4"
"2011-10","15932","48","2","612.28","3","5","5"
"2011-10","15933","31","2","728.27","4","5","5"
"2011-10","15935","9999","0","0","1","3","3"
"2011-10","15937","24","1","145.35","4","3","4"
"2011-10","15938","72","1","69.28","2","3","3"
"2011-10","15939","49","3","504.15999999999997","3","5","5"
"2011-10","15940","9999","0","0","1","3","3"
"2011-10","15942","9999","0","0","1","3","3"
"2011-10","15944","9999","0","0","1","3","3"
"2011-10","15945","9999","0","0","1","3","3"
"2011-10","15947","42","1","1708.24","3","5","5"
"2011-10","15948","3","1","644.24","5","4","5"
"2011-10","15949","31","1","237.04000000000002","4","4","4"
"2011-10","15950","38","2","918.4","4","5","5"
"2011-10","15951","9999","0","0","1","3","3"
"2011-10","15952","28","1","253.6","4","4","4"
"2011-10","15953","7","2","413.5","5","5","4"
"2011-10","15955","3","10","2399.66","5","5","5"
"2011-10","15957","9999","0","0","1","3","3"
"2011-10","15958","34","1","104.35000000000001","4","3","3"
"2011-10","15963","5","1","280.04","5","4","4"
"2011-10","15965","9999","0","0","1","3","3"
"2011-10","15967","9999","0","0","1","3","3"
"2011-10","15969","9","1","222.4","5","4","4"
"2011-10","15970","9999","0","0","1","3","3"
"2011-10","15971","12","5","2177.8","5","5","5"
"2011-10","15973","9999","0","0","1","3","3"
"2011-10","15974","0","2","895.02","5","5","5"
"2011-10","15975","44","1","371.01","3","4","4"
"2011-10","15976","9999","0","0","1","3","3"
"2011-10","15977","0","1","355.63","5","4","4"
"2011-10","15978","37","1","1098.78","4","5","5"
"2011-10","15980","48","2","1638.68","3","5","5"
"2011-10","15981","37","1","391.68","4","4","4"
"2011-10","15983","9999","0","0","1","3","3"
"2011-10","15984","31","3","1309.88","4","5","5"
"2011-10","15985","83","1","242.84","1","4","4"
"2011-10","15986","9999","0","0","1","3","3"
"2011-10","15987","80","1","403.05","2","4","4"
"2011-10","15988","9999","0","0","1","3","3"
"2011-10","15990","4","1","390.74","5","4","4"
"2011-10","15992","9999","0","0","1","3","3"
"2011-10","15993","4","2","1285.48","5","5","5"
"2011-10","15994","14","1","427.07","5","4","4"
"2011-10","15996","48","2","264.38","3","5","4"
"2011-10","15998","47","1","398.7","3","4","4"
"2011-10","16000","9999","0","0","1","3","3"
"2011-10","16003","9999","0","0","1","3","3"
"2011-10","16005","9999","0","0","1","3","3"
"2011-10","16006","9999","0","0","1","3","3"
"2011-10","16007","7","2","968.49","5","5","5"
"2011-10","16008","35","1","191.56","4","4","4"
"2011-10","16009","3","1","388.76","5","4","4"
"2011-10","16010","9999","0","0","1","3","3"
"2011-10","16011","3","5","1195.7","5","5","5"
"2011-10","16012","88","1","767.07","1","4","5"
"2011-10","16013","4","14","13488.2","5","5","5"
"2011-10","16014","9999","0","0","1","3","3"
"2011-10","16015","9","1","300.77","5","4","4"
"2011-10","16016","39","1","108.92","4","3","3"
"2011-10","16017","7","1","211.88","5","4","4"
"2011-10","16018","0","1","247","5","4","4"
"2011-10","16019","6","2","833.99","5","5","5"
"2011-10","16020","25","1","518.8","4","4","5"
"2011-10","16022","9999","0","0","1","3","3"
"2011-10","16023","6","1","219.12","5","4","4"
"2011-10","16024","9999","0","0","1","3","3"
"2011-10","16025","9999","0","0","1","3","3"
"2011-10","16026","3","1","236.09","5","4","4"
"2011-10","16027","51","1","158.4","3","4","4"
"2011-10","16029","4","23","38476.6","5","5","5"
"2011-10","16030","9999","0","0","1","3","3"
"2011-10","16031","52","1","243.31","3","4","4"
"2011-10","16033","26","4","2641.72","4","5","5"
"2011-10","16034","9999","0","0","1","3","3"
"2011-10","16036","47","1","570.19","3","4","5"
"2011-10","16037","9999","0","0","1","3","3"
"2011-10","16038","9999","0","0","1","3","3"
"2011-10","16040","25","1","437.37","4","4","4"
"2011-10","16041","9999","0","0","1","3","3"
"2011-10","16042","17","3","867.85","5","5","5"
"2011-10","16043","9999","0","0","1","3","3"
"2011-10","16045","79","1","210.05","2","4","4"
"2011-10","16048","9999","0","0","1","3","3"
"2011-10","16049","0","3","1111.79","5","5","5"
"2011-10","16050","9999","0","0","1","3","3"
"2011-10","16052","14","1","362.06","5","4","4"
"2011-10","16053","82","1","1124.19","1","5","5"
"2011-10","16054","9999","0","0","1","3","3"
"2011-10","16055","9999","0","0","1","3","3"
"2011-10","16056","5","1","664.85","5","4","5"
"2011-10","16057","56","3","484.69","3","5","4"
"2011-10","16059","25","2","508.56","4","5","5"
"2011-10","16062","9999","0","0","1","3","3"
"2011-10","16063","9999","0","0","1","3","3"
"2011-10","16065","9999","0","0","1","3","3"
"2011-10","16066","7","3","857.67","5","5","5"
"2011-10","16070","9999","0","0","1","3","3"
"2011-10","16071","4","1","326.24","5","4","4"
"2011-10","16072","9999","0","0","1","3","3"
"2011-10","16073","9999","0","0","1","3","3"
"2011-10","16076","13","6","1256.65","5","5","5"
"2011-10","16078","9999","0","0","1","3","3"
"2011-10","16079","0","1","508.22","5","4","5"
"2011-10","16080","41","1","86.9","3","3","3"
"2011-10","16081","16","2","1814.53","5","5","5"
"2011-10","16083","60","1","979.64","3","4","5"
"2011-10","16084","9999","0","0","1","3","3"
"2011-10","16085","18","2","414.94","5","5","4"
"2011-10","16086","19","2","534.33","5","5","5"
"2011-10","16091","9999","0","0","1","3","3"
"2011-10","16092","74","1","224.13","2","4","4"
"2011-10","16093","66","1","17","2","3","3"
"2011-10","16094","9999","0","0","1","3","3"
"2011-10","16096","9999","0","0","1","3","3"
"2011-10","16097","9999","0","0","1","3","3"
"2011-10","16098","47","2","493.46","3","5","5"
"2011-10","16099","10","1","139.8","5","3","3"
"2011-10","16101","30","1","1290.7","4","5","5"
"2011-10","16102","2","3","1842.14","5","5","5"
"2011-10","16103","39","1","256.74","4","4","4"
"2011-10","16104","21","1","302.36","4","4","4"
"2011-10","16105","9999","0","0","1","3","3"
"2011-10","16106","25","1","108.38","4","3","3"
"2011-10","16107","2","3","1455.8200000000002","5","5","5"
"2011-10","16108","44","1","842.5","3","4","5"
"2011-10","16109","9999","0","0","1","3","3"
"2011-10","16110","5","1","643.55","5","4","5"
"2011-10","16112","9999","0","0","1","3","3"
"2011-10","16113","9999","0","0","1","3","3"
"2011-10","16114","9999","0","0","1","3","3"
"2011-10","16115","0","3","860.3","5","5","5"
"2011-10","16116","9999","0","0","1","3","3"
"2011-10","16117","9999","0","0","1","3","3"
"2011-10","16119","32","1","309.48","4","4","4"
"2011-10","16120","19","4","1309.14","5","5","5"
"2011-10","16121","17","1","579.22","5","4","5"
"2011-10","16122","33","2","434.58000000000004","4","5","4"
"2011-10","16123","11","1","307.78","5","4","4"
"2011-10","16124","9999","0","0","1","3","3"
"2011-10","16125","9999","0","0","1","3","3"
"2011-10","16126","61","1","1862.7","2","5","5"
"2011-10","16127","0","1","656.25","5","4","5"
"2011-10","16128","37","1","717.36","4","4","5"
"2011-10","16131","11","4","1842.02","5","5","5"
"2011-10","16133","0","14","5391.71","5","5","5"
"2011-10","16134","9999","0","0","1","3","3"
"2011-10","16135","9999","0","0","1","3","3"
"2011-10","16136","19","2","550.08","5","5","5"
"2011-10","16139","72","1","166.57","2","4","4"
"2011-10","16140","25","1","601.04","4","4","5"
"2011-10","16141","48","1","620.4","3","4","5"
"2011-10","16142","9999","0","0","1","3","3"
"2011-10","16143","68","1","375.19","2","4","4"
"2011-10","16144","9999","0","0","1","3","3"
"2011-10","16145","0","4","1475.31","5","5","5"
"2011-10","16146","9999","0","0","1","3","3"
"2011-10","16147","9999","0","0","1","3","3"
"2011-10","16148","9999","0","0","1","3","3"
"2011-10","16149","9999","0","0","1","3","3"
"2011-10","16150","2","3","1088.54","5","5","5"
"2011-10","16152","9999","0","0","1","3","3"
"2011-10","16153","9","2","1124.13","5","5","5"
"2011-10","16156","9","2","965.26","5","5","5"
"2011-10","16157","32","1","168.32","4","4","4"
"2011-10","16159","9999","0","0","1","3","3"
"2011-10","16160","25","2","1025.44","4","5","5"
"2011-10","16161","19","3","1237.18","5","5","5"
"2011-10","16162","9999","0","0","1","3","3"
"2011-10","16163","9999","0","0","1","3","3"
"2011-10","16164","2","1","245.35999999999999","5","4","4"
"2011-10","16168","16","8","1127.92","5","5","5"
"2011-10","16169","0","2","904.8000000000001","5","5","5"
"2011-10","16170","10","2","635.18","5","5","5"
"2011-10","16171","19","1","73.2","5","3","3"
"2011-10","16172","55","3","588.86","3","5","5"
"2011-10","16173","4","4","1006.82","5","5","5"
"2011-10","16174","86","1","304.20000000000005","1","4","4"
"2011-10","16175","54","1","300.7","3","4","4"
"2011-10","16177","10","1","331.95","5","4","4"
"2011-10","16178","9999","0","0","1","3","3"
"2011-10","16179","20","1","215.83","5","4","4"
"2011-10","16180","60","2","4041.8","3","5","5"
"2011-10","16181","33","1","305.54","4","4","4"
"2011-10","16182","32","2","4100.65","4","5","5"
"2011-10","16183","27","1","338.71000000000004","4","4","4"
"2011-10","16184","24","3","593.97","4","5","5"
"2011-10","16185","9999","0","0","1","3","3"
"2011-10","16186","5","4","1652.75","5","5","5"
"2011-10","16187","11","6","3119.46","5","5","5"
"2011-10","16188","4","1","226.83","5","4","4"
"2011-10","16189","45","1","144.48","3","3","4"
"2011-10","16190","0","1","215.08","5","4","4"
"2011-10","16191","11","2","1466.58","5","5","5"
"2011-10","16193","9999","0","0","1","3","3"
"2011-10","16198","35","1","400.68100000000004","4","4","4"
"2011-10","16200","9999","0","0","1","3","3"
"2011-10","16201","5","2","782.83","5","5","5"
"2011-10","16202","9999","0","0","1","3","3"
"2011-10","16203","18","1","214.6","5","4","4"
"2011-10","16204","9999","0","0","1","3","3"
"2011-10","16205","27","1","323.15","4","4","4"
"2011-10","16206","14","2","248.31","5","5","4"
"2011-10","16207","9999","0","0","1","3","3"
"2011-10","16208","4","1","166.67000000000002","5","4","4"
"2011-10","16209","48","2","358.36","3","5","4"
"2011-10","16210","23","4","1542.41","4","5","5"
"2011-10","16211","48","1","547.02","3","4","5"
"2011-10","16212","9999","0","0","1","3","3"
"2011-10","16213","38","1","159","4","4","4"
"2011-10","16214","9999","0","0","1","3","3"
"2011-10","16215","40","1","242.35","4","4","4"
"2011-10","16216","9999","0","0","1","3","3"
"2011-10","16217","9999","0","0","1","3","3"
"2011-10","16218","74","1","454.72","2","4","4"
"2011-10","16221","9999","0","0","1","3","3"
"2011-10","16222","9999","0","0","1","3","3"
"2011-10","16224","17","1","429.42","5","4","4"
"2011-10","16225","4","1","142.68","5","3","3"
"2011-10","16226","9999","0","0","1","3","3"
"2011-10","16227","9999","0","0","1","3","3"
"2011-10","16229","47","1","652.4","3","4","5"
"2011-10","16230","9999","0","0","1","3","3"
"2011-10","16232","3","1","265.84","5","4","4"
"2011-10","16233","31","1","210.18","4","4","4"
"2011-10","16235","0","2","202.02","5","5","4"
"2011-10","16236","38","1","432.2","4","4","4"
"2011-10","16239","16","1","66.3","5","3","3"
"2011-10","16240","37","1","1824.79","4","5","5"
"2011-10","16241","18","5","692.11","5","5","5"
"2011-10","16242","26","1","825.29","4","4","5"
"2011-10","16243","14","1","214.95","5","4","4"
"2011-10","16244","9999","0","0","1","3","3"
"2011-10","16245","81","1","315.72","1","4","4"
"2011-10","16247","9999","0","0","1","3","3"
"2011-10","16248","21","1","152.94","4","4","4"
"2011-10","16249","12","2","447.8","5","5","4"
"2011-10","16250","9999","0","0","1","3","3"
"2011-10","16253","26","1","1983.46","4","5","5"
"2011-10","16255","55","2","682.36","3","5","5"
"2011-10","16256","9999","0","0","1","3","3"
"2011-10","16257","9999","0","0","1","3","3"
"2011-10","16258","5","2","2217.25","5","5","5"
"2011-10","16260","10","1","1035.45","5","4","5"
"2011-10","16261","35","2","307.47","4","5","4"
"2011-10","16265","3","2","1031.06","5","5","5"
"2011-10","16266","33","2","211.15","4","5","4"
"2011-10","16268","31","2","667.65","4","5","5"
"2011-10","16270","9999","0","0","1","3","3"
"2011-10","16271","86","1","299.42","1","4","4"
"2011-10","16272","76","1","411.7","2","4","4"
"2011-10","16274","9999","0","0","1","3","3"
"2011-10","16275","9999","0","0","1","3","3"
"2011-10","16276","9999","0","0","1","3","3"
"2011-10","16278","60","1","566.38","3","4","5"
"2011-10","16279","47","1","371.9","3","4","4"
"2011-10","16281","32","1","2062.06","4","5","5"
"2011-10","16282","9999","0","0","1","3","3"
"2011-10","16283","28","2","853.77","4","5","5"
"2011-10","16284","10","1","399.4","5","4","4"
"2011-10","16287","9999","0","0","1","3","3"
"2011-10","16292","81","1","302.25","1","4","4"
"2011-10","16293","9","5","776.4200000000001","5","5","5"
"2011-10","16295","18","2","692.3","5","5","5"
"2011-10","16297","9999","0","0","1","3","3"
"2011-10","16298","11","1","239.24","5","4","4"
"2011-10","16302","86","1","233.22","1","4","4"
"2011-10","16303","75","1","3209.15","2","5","5"
"2011-10","16305","9999","0","0","1","3","3"
"2011-10","16306","9999","0","0","1","3","3"
"2011-10","16308","67","1","640","2","4","5"
"2011-10","16309","66","1","372.37","2","4","4"
"2011-10","16311","9","1","401.55","5","4","4"
"2011-10","16313","9","1","167.62","5","4","4"
"2011-10","16315","9999","0","0","1","3","3"
"2011-10","16316","24","1","726.1","4","4","5"
"2011-10","16317","79","1","308.31","2","4","4"
"2011-10","16318","9999","0","0","1","3","3"
"2011-10","16319","9999","0","0","1","3","3"
"2011-10","16320","9999","0","0","1","3","3"
"2011-10","16321","32","2","150","4","5","4"
"2011-10","16322","9999","0","0","1","3","3"
"2011-10","16323","9999","0","0","1","3","3"
"2011-10","16324","88","2","262.12","1","5","4"
"2011-10","16325","6","1","178.22","5","4","4"
"2011-10","16326","7","5","1256.67","5","5","5"
"2011-10","16327","40","1","702.75","4","4","5"
"2011-10","16330","72","2","48.96","2","5","3"
"2011-10","16332","4","4","960.62","5","5","5"
"2011-10","16333","26","3","6265.4","4","5","5"
"2011-10","16337","9999","0","0","1","3","3"
"2011-10","16338","9999","0","0","1","3","3"
"2011-10","16339","9999","0","0","1","3","3"
"2011-10","16340","67","1","549.07","2","4","5"
"2011-10","16341","45","1","734.24","3","4","5"
"2011-10","16342","35","2","96.2","4","5","3"
"2011-10","16343","9999","0","0","1","3","3"
"2011-10","16344","9999","0","0","1","3","3"
"2011-10","16345","4","1","575.41","5","4","5"
"2011-10","16347","9999","0","0","1","3","3"
"2011-10","16348","38","2","467.22","4","5","4"
"2011-10","16349","9999","0","0","1","3","3"
"2011-10","16350","24","2","625.17","4","5","5"
"2011-10","16351","9999","0","0","1","3","3"
"2011-10","16352","9999","0","0","1","3","3"
"2011-10","16353","6","5","1385.5","5","5","5"
"2011-10","16354","23","2","395.8","4","5","4"
"2011-10","16356","9999","0","0","1","3","3"
"2011-10","16357","9999","0","0","1","3","3"
"2011-10","16358","23","2","1132.19","4","5","5"
"2011-10","16359","25","2","393.36","4","5","4"
"2011-10","16360","26","3","1481.98","4","5","5"
"2011-10","16361","0","2","604.3","5","5","5"
"2011-10","16362","19","4","519.68","5","5","5"
"2011-10","16363","13","1","109.36","5","3","3"
"2011-10","16364","9999","0","0","1","3","3"
"2011-10","16365","83","1","53.95","1","3","3"
"2011-10","16366","9999","0","0","1","3","3"
"2011-10","16367","9999","0","0","1","3","3"
"2011-10","16368","9999","0","0","1","3","3"
"2011-10","16369","40","1","497.24","4","4","5"
"2011-10","16370","42","2","773.98","3","5","5"
"2011-10","16372","9999","0","0","1","3","3"
"2011-10","16374","26","1","316.73","4","4","4"
"2011-10","16376","9999","0","0","1","3","3"
"2011-10","16377","9999","0","0","1","3","3"
"2011-10","16378","9999","0","0","1","3","3"
"2011-10","16379","38","1","478.88","4","4","4"
"2011-10","16380","21","1","1780.59","4","5","5"
"2011-10","16383","34","1","358.90000000000003","4","4","4"
"2011-10","16384","49","1","175.4","3","4","4"
"2011-10","16385","20","1","281.04","5","4","4"
"2011-10","16386","9999","0","0","1","3","3"
"2011-10","16387","9999","0","0","1","3","3"
"2011-10","16389","13","2","711.9","5","5","5"
"2011-10","16392","9999","0","0","1","3","3"
"2011-10","16393","12","2","613","5","5","5"
"2011-10","16394","16","2","622.24","5","5","5"
"2011-10","16395","20","2","519.65","5","5","5"
"2011-10","16398","9999","0","0","1","3","3"
"2011-10","16399","9999","0","0","1","3","3"
"2011-10","16400","54","1","303.93","3","4","4"
"2011-10","16401","5","3","1108.17","5","5","5"
"2011-10","16402","9999","0","0","1","3","3"
"2011-10","16403","9999","0","0","1","3","3"
"2011-10","16404","30","1","443.05","4","4","4"
"2011-10","16405","9999","0","0","1","3","3"
"2011-10","16406","9999","0","0","1","3","3"
"2011-10","16407","34","3","734.15","4","5","5"
"2011-10","16409","47","1","380.76","3","4","4"
"2011-10","16411","9999","0","0","1","3","3"
"2011-10","16412","13","1","151.83","5","4","4"
"2011-10","16413","16","1","262.2","5","4","4"
"2011-10","16414","9999","0","0","1","3","3"
"2011-10","16415","4","1","210.35","5","4","4"
"2011-10","16416","3","2","678.72","5","5","5"
"2011-10","16418","4","2","529.36","5","5","5"
"2011-10","16419","72","2","221.54","2","5","4"
"2011-10","16422","3","12","7480.900000000001","5","5","5"
"2011-10","16423","9999","0","0","1","3","3"
"2011-10","16424","9999","0","0","1","3","3"
"2011-10","16425","9999","0","0","1","3","3"
"2011-10","16426","6","4","605.91","5","5","5"
"2011-10","16427","9999","0","0","1","3","3"
"2011-10","16429","66","1","284.55","2","4","4"
"2011-10","16430","17","1","300.85","5","4","4"
"2011-10","16431","9999","0","0","1","3","3"
"2011-10","16432","24","1","287.4","4","4","4"
"2011-10","16433","9999","0","0","1","3","3"
"2011-10","16434","7","2","379.05","5","5","4"
"2011-10","16438","3","2","353.12","5","5","4"
"2011-10","16440","11","2","1536.3700000000001","5","5","5"
"2011-10","16441","27","1","170.2","4","4","4"
"2011-10","16442","9999","0","0","1","3","3"
"2011-10","16444","6","2","414.59000000000003","5","5","4"
"2011-10","16445","9999","0","0","1","3","3"
"2011-10","16446","9999","0","0","1","3","3"
"2011-10","16447","9999","0","0","1","3","3"
"2011-10","16448","9999","0","0","1","3","3"
"2011-10","16449","9999","0","0","1","3","3"
"2011-10","16450","9999","0","0","1","3","3"
"2011-10","16451","47","1","266.97","3","4","4"
"2011-10","16454","4","2","6.9","5","5","3"
"2011-10","16455","23","2","707.4","4","5","5"
"2011-10","16456","59","2","581.76","3","5","5"
"2011-10","16457","9999","0","0","1","3","3"
"2011-10","16458","12","5","956.26","5","5","5"
"2011-10","16460","32","2","512.1","4","5","5"
"2011-10","16461","9999","0","0","1","3","3"
"2011-10","16462","33","1","68","4","3","3"
"2011-10","16463","12","2","800.02","5","5","5"
"2011-10","16464","40","1","613.25","4","4","5"
"2011-10","16466","14","3","838.76","5","5","5"
"2011-10","16468","34","1","74.9","4","3","3"
"2011-10","16469","47","1","185.84","3","4","4"
"2011-10","16470","11","2","416.73","5","5","4"
"2011-10","16471","9999","0","0","1","3","3"
"2011-10","16473","9999","0","0","1","3","3"
"2011-10","16474","10","4","1042.92","5","5","5"
"2011-10","16475","48","1","85","3","3","3"
"2011-10","16477","23","2","941.95","4","5","5"
"2011-10","16478","24","2","235.9","4","5","4"
"2011-10","16479","9999","0","0","1","3","3"
"2011-10","16480","35","1","769.29","4","4","5"
"2011-10","16482","9999","0","0","1","3","3"
"2011-10","16483","9999","0","0","1","3","3"
"2011-10","16484","9999","0","0","1","3","3"
"2011-10","16485","37","1","363.65","4","4","4"
"2011-10","16488","74","1","135.51","2","3","3"
"2011-10","16491","6","1","731.5","5","4","5"
"2011-10","16493","39","1","569.34","4","4","5"
"2011-10","16494","9999","0","0","1","3","3"
"2011-10","16495","9999","0","0","1","3","3"
"2011-10","16496","9999","0","0","1","3","3"
"2011-10","16497","9","1","1414.99","5","5","5"
"2011-10","16498","9999","0","0","1","3","3"
"2011-10","16499","9999","0","0","1","3","3"
"2011-10","16500","9999","0","0","1","3","3"
"2011-10","16503","66","1","338.54","2","4","4"
"2011-10","16504","9999","0","0","1","3","3"
"2011-10","16505","9999","0","0","1","3","3"
"2011-10","16506","0","1","55.2","5","3","3"
"2011-10","16509","9999","0","0","1","3","3"
"2011-10","16510","9999","0","0","1","3","3"
"2011-10","16511","9999","0","0","1","3","3"
"2011-10","16513","3","1","108.45000000000002","5","3","3"
"2011-10","16515","12","2","639.52","5","5","5"
"2011-10","16516","9999","0","0","1","3","3"
"2011-10","16517","9999","0","0","1","3","3"
"2011-10","16518","21","1","293.62","4","4","4"
"2011-10","16519","9999","0","0","1","3","3"
"2011-10","16520","9999","0","0","1","3","3"
"2011-10","16523","17","6","3086.6600000000003","5","5","5"
"2011-10","16525","39","4","1850.6","4","5","5"
"2011-10","16526","9999","0","0","1","3","3"
"2011-10","16527","41","1","228.06000000000003","3","4","4"
"2011-10","16528","9999","0","0","1","3","3"
"2011-10","16529","9999","0","0","1","3","3"
"2011-10","16531","34","2","404.59999999999997","4","5","4"
"2011-10","16532","9999","0","0","1","3","3"
"2011-10","16533","14","2","987.86","5","5","5"
"2011-10","16535","9999","0","0","1","3","3"
"2011-10","16536","70","1","548.97","2","4","5"
"2011-10","16539","9999","0","0","1","3","3"
"2011-10","16542","13","1","119.62","5","3","3"
"2011-10","16545","9999","0","0","1","3","3"
"2011-10","16546","9999","0","0","1","3","3"
"2011-10","16549","5","4","1911.96","5","5","5"
"2011-10","16550","68","1","526.72","2","4","5"
"2011-10","16551","55","2","611.05","3","5","5"
"2011-10","16552","9999","0","0","1","3","3"
"2011-10","16553","9999","0","0","1","3","3"
"2011-10","16554","2","1","522.99","5","4","5"
"2011-10","16555","69","1","151.98","2","4","4"
"2011-10","16556","26","2","1229.55","4","5","5"
"2011-10","16557","9999","0","0","1","3","3"
"2011-10","16558","9","5","2427.65","5","5","5"
"2011-10","16560","9999","0","0","1","3","3"
"2011-10","16561","19","1","264.96","5","4","4"
"2011-10","16563","13","1","1077.74","5","4","5"
"2011-10","16565","9999","0","0","1","3","3"
"2011-10","16566","16","1","38.400000000000006","5","3","3"
"2011-10","16567","9999","0","0","1","3","3"
"2011-10","16569","9999","0","0","1","3","3"
"2011-10","16570","17","3","1040.95","5","5","5"
"2011-10","16571","9999","0","0","1","3","3"
"2011-10","16572","87","1","367.32","1","4","4"
"2011-10","16573","44","1","370.98","3","4","4"
"2011-10","16574","31","1","451.44","4","4","4"
"2011-10","16581","9999","0","0","1","3","3"
"2011-10","16582","73","1","313.62","2","4","4"
"2011-10","16583","9999","0","0","1","3","3"
"2011-10","16584","40","1","324.14","4","4","4"
"2011-10","16586","9999","0","0","1","3","3"
"2011-10","16587","9999","0","0","1","3","3"
"2011-10","16589","31","2","341.56","4","5","4"
"2011-10","16591","28","1","213.5","4","4","4"
"2011-10","16592","10","2","229.16","5","5","4"
"2011-10","16593","10","1","74.53","5","3","3"
"2011-10","16594","35","1","181.09","4","4","4"
"2011-10","16595","21","1","360.16","4","4","4"
"2011-10","16596","9999","0","0","1","3","3"
"2011-10","16597","9999","0","0","1","3","3"
"2011-10","16598","9999","0","0","1","3","3"
"2011-10","16600","34","1","115.74","4","3","3"
"2011-10","16601","0","1","244.8","5","4","4"
"2011-10","16602","9999","0","0","1","3","3"
"2011-10","16603","34","2","482.47","4","5","4"
"2011-10","16607","18","4","611.73","5","5","5"
"2011-10","16609","47","1","1319.78","3","5","5"
"2011-10","16610","9999","0","0","1","3","3"
"2011-10","16611","9999","0","0","1","3","3"
"2011-10","16612","79","1","161.4","2","4","4"
"2011-10","16613","30","1","618.59","4","4","5"
"2011-10","16614","9999","0","0","1","3","3"
"2011-10","16616","9999","0","0","1","3","3"
"2011-10","16617","9999","0","0","1","3","3"
"2011-10","16618","9999","0","0","1","3","3"
"2011-10","16619","9999","0","0","1","3","3"
"2011-10","16620","9999","0","0","1","3","3"
"2011-10","16621","11","1","204.07000000000002","5","4","4"
"2011-10","16623","9999","0","0","1","3","3"
"2011-10","16624","40","1","384.14","4","4","4"
"2011-10","16625","9999","0","0","1","3","3"
"2011-10","16626","0","7","1439.7","5","5","5"
"2011-10","16627","39","1","322.8","4","4","4"
"2011-10","16628","66","1","496.3","2","4","5"
"2011-10","16629","33","2","417.73","4","5","4"
"2011-10","16633","0","3","1531.8400000000001","5","5","5"
"2011-10","16634","9999","0","0","1","3","3"
"2011-10","16637","20","2","559.31","5","5","5"
"2011-10","16638","59","3","339.5","3","5","4"
"2011-10","16639","9999","0","0","1","3","3"
"2011-10","16641","65","1","231.1","2","4","4"
"2011-10","16642","9999","0","0","1","3","3"
"2011-10","16643","9999","0","0","1","3","3"
"2011-10","16644","9999","0","0","1","3","3"
"2011-10","16647","9999","0","0","1","3","3"
"2011-10","16648","2","1","290.65999999999997","5","4","4"
"2011-10","16650","31","1","518.42","4","4","5"
"2011-10","16652","18","4","3719.35","5","5","5"
"2011-10","16653","31","1","1117.86","4","5","5"
"2011-10","16654","9999","0","0","1","3","3"
"2011-10","16655","35","2","1680.5","4","5","5"
"2011-10","16656","2","5","2970.62","5","5","5"
"2011-10","16657","9999","0","0","1","3","3"
"2011-10","16658","9999","0","0","1","3","3"
"2011-10","16659","9999","0","0","1","3","3"
"2011-10","16660","9999","0","0","1","3","3"
"2011-10","16665","9999","0","0","1","3","3"
"2011-10","16666","9999","0","0","1","3","3"
"2011-10","16667","28","1","366.78","4","4","4"
"2011-10","16668","76","1","50.28","2","3","3"
"2011-10","16669","38","2","729.49","4","5","5"
"2011-10","16670","17","2","1032.99","5","5","5"
"2011-10","16671","9999","0","0","1","3","3"
"2011-10","16672","32","4","1740.8","4","5","5"
"2011-10","16674","14","2","319.61","5","5","4"
"2011-10","16676","9999","0","0","1","3","3"
"2011-10","16678","58","2","633.71","3","5","5"
"2011-10","16679","9999","0","0","1","3","3"
"2011-10","16680","3","1","183.7","5","4","4"
"2011-10","16681","32","2","437.65999999999997","4","5","4"
"2011-10","16682","17","2","290.84","5","5","4"
"2011-10","16684","11","5","19180.9","5","5","5"
"2011-10","16685","21","2","324.24","4","5","4"
"2011-10","16686","7","3","1833.26","5","5","5"
"2011-10","16688","3","2","831.52","5","5","5"
"2011-10","16689","35","2","422.59999999999997","4","5","4"
"2011-10","16690","32","1","139.07999999999998","4","3","3"
"2011-10","16692","9999","0","0","1","3","3"
"2011-10","16693","28","1","324.45","4","4","4"
"2011-10","16696","9999","0","0","1","3","3"
"2011-10","16697","9999","0","0","1","3","3"
"2011-10","16698","9999","0","0","1","3","3"
"2011-10","16700","40","2","634.89","4","5","5"
"2011-10","16701","4","3","1225.46","5","5","5"
"2011-10","16705","0","6","4388.9","5","5","5"
"2011-10","16706","58","2","411.55","3","5","4"
"2011-10","16708","5","1","656.63","5","4","5"
"2011-10","16709","44","1","1045.28","3","4","5"
"2011-10","16710","34","1","249.70000000000002","4","4","4"
"2011-10","16711","9999","0","0","1","3","3"
"2011-10","16712","55","3","901.71","3","5","5"
"2011-10","16713","26","3","1700.57","4","5","5"
"2011-10","16714","9999","0","0","1","3","3"
"2011-10","16715","38","1","301.71999999999997","4","4","4"
"2011-10","16716","9999","0","0","1","3","3"
"2011-10","16717","55","1","423.5","3","4","4"
"2011-10","16718","9999","0","0","1","3","3"
